Customer ID,TotalPrice,Segment
16208.0,3440.45,High Value
16209.0,4146.78,High Value
16210.0,33750.97,High Value
16211.0,1090.59,High Value
16212.0,1293.71,High Value
16213.0,159.0,Low Value
16214.0,2038.25,High Value
16215.0,242.35,Low Value
16216.0,914.9300000000001,Medium Value
16217.0,304.25,Low Value
16218.0,3968.67,High Value
16219.0,40.8,Low Value
16221.0,2019.92,High Value
16222.0,1272.05,High Value
16223.0,1087.05,High Value
16224.0,1616.54,High Value
16225.0,2859.31,High Value
16226.0,672.1700000000001,Medium Value
16227.0,1027.22,High Value
16228.0,885.71,Medium Value
16229.0,2867.86,High Value
16230.0,542.03,Medium Value
16231.0,1074.47,High Value
16232.0,2712.97,High Value
16233.0,1818.31,High Value
16234.0,333.18,Low Value
16235.0,2053.71,High Value
16236.0,432.2,Low Value
16237.0,136.65,Low Value
16238.0,63.66,Low Value
16239.0,1492.2,High Value
16240.0,3718.8,High Value
16241.0,3992.86,High Value
16242.0,7404.65,High Value
16243.0,409.1,Low Value
16244.0,1522.75,High Value
16245.0,1413.66,High Value
16246.0,821.35,Medium Value
16247.0,114.56,Low Value
16248.0,152.94,Low Value
16249.0,1800.07,High Value
16250.0,565.24,Medium Value
16251.0,128.31,Low Value
16252.0,295.09000000000003,Low Value
16253.0,7272.2,High Value
16254.0,967.44,Medium Value
16255.0,4530.0,High Value
16256.0,1629.37,High Value
16257.0,46.95,Low Value
16258.0,11942.52,High Value
16259.0,340.94,Low Value
16260.0,1035.45,High Value
16261.0,1041.16,High Value
16262.0,755.15,Medium Value
16263.0,348.16,Low Value
16264.0,823.53,Medium Value
16265.0,6935.17,High Value
16266.0,1757.95,High Value
16267.0,186.66,Low Value
16268.0,667.65,Medium Value
16269.0,717.57,Medium Value
16270.0,1141.24,High Value
16271.0,3397.82,High Value
16272.0,411.7,Low Value
16273.0,318.34000000000003,Low Value
16274.0,351.75,Low Value
16275.0,2151.11,High Value
16276.0,2629.3900000000003,High Value
16277.0,188.69,Low Value
16278.0,1117.84,High Value
16279.0,5698.28,High Value
16280.0,238.05,Low Value
16281.0,3424.02,High Value
16282.0,1307.58,High Value
16283.0,4350.32,High Value
16284.0,1018.48,High Value
16285.0,176.9,Low Value
16286.0,328.95,Low Value
16287.0,1006.98,High Value
16288.0,129.85,Low Value
16289.0,136.31,Low Value
16290.0,1957.7,High Value
16291.0,117.72,Low Value
16292.0,1253.76,High Value
16293.0,4279.2,High Value
16294.0,126.05000000000001,Low Value
16295.0,1328.55,High Value
16296.0,1313.67,High Value
16297.0,301.9,Low Value
16298.0,1085.7,High Value
16299.0,193.65,Low Value
16300.0,1367.32,High Value
16301.0,107.33,Low Value
16302.0,233.22,Low Value
16303.0,7928.27,High Value
16304.0,381.66,Low Value
16305.0,361.21999999999997,Low Value
16306.0,1124.72,High Value
16307.0,1194.92,High Value
16308.0,5120.0,High Value
16309.0,706.57,Medium Value
16310.0,460.08,Low Value
16311.0,616.26,Medium Value
16312.0,171.15,Low Value
16313.0,274.15000000000003,Low Value
16314.0,1491.4,High Value
16315.0,402.71,Low Value
16316.0,5744.91,High Value
16317.0,2192.51,High Value
16318.0,328.15,Low Value
16319.0,404.40000000000003,Low Value
16320.0,5628.99,High Value
16321.0,604.5500000000001,Medium Value
16322.0,326.75,Low Value
16323.0,353.66,Low Value
16324.0,408.59000000000003,Low Value
16325.0,3597.5,High Value
16326.0,4721.25,High Value
16327.0,10159.64,High Value
16328.0,310.83,Low Value
16329.0,1664.92,High Value
16330.0,625.38,Medium Value
16331.0,2037.7,High Value
16332.0,2000.01,High Value
16333.0,26626.8,High Value
16334.0,263.73,Low Value
16335.0,2753.52,High Value
16336.0,3517.69,High Value
16337.0,151.05,Low Value
16338.0,214.79999999999998,Low Value
16339.0,94.05,Low Value
16340.0,1496.24,High Value
16341.0,3850.79,High Value
16342.0,322.41,Low Value
16343.0,614.12,Medium Value
16344.0,842.42,Medium Value
16345.0,1178.79,High Value
16346.0,224.51,Low Value
16347.0,3442.96,High Value
16348.0,1744.42,High Value
16349.0,53.5,Low Value
16350.0,2253.89,High Value
16351.0,3330.0299999999997,High Value
16352.0,494.44,Low Value
16353.0,9795.460000000001,High Value
16354.0,1119.46,High Value
16355.0,416.35,Low Value
16356.0,415.87,Low Value
16357.0,868.37,Medium Value
16358.0,2919.65,High Value
16359.0,2697.75,High Value
16360.0,3450.41,High Value
16361.0,891.21,Medium Value
16362.0,922.16,Medium Value
16363.0,109.36000000000001,Low Value
16364.0,705.79,Medium Value
16365.0,3167.34,High Value
16366.0,1548.1299999999999,High Value
16367.0,1350.48,High Value
16368.0,621.44,Medium Value
16369.0,2656.56,High Value
16370.0,1301.91,High Value
16371.0,157.2,Low Value
16372.0,1290.31,High Value
16373.0,309.49,Low Value
16374.0,1723.4,High Value
16375.0,104.0,Low Value
16376.0,974.96,Medium Value
16377.0,1308.48,High Value
16378.0,362.95,Low Value
16379.0,2157.4,High Value
16380.0,1743.1499999999999,High Value
16381.0,247.85,Low Value
16382.0,353.1,Low Value
16383.0,2896.69,High Value
16384.0,1358.95,High Value
16385.0,881.35,Medium Value
16386.0,1068.16,High Value
16387.0,882.46,Medium Value
16388.0,186.05,Low Value
16389.0,1382.07,High Value
16390.0,467.5,Low Value
16391.0,1052.26,High Value
16392.0,756.7,Medium Value
16393.0,5297.77,High Value
16394.0,1555.34,High Value
16395.0,3518.41,High Value
16396.0,137.8,Low Value
16397.0,123.13,Low Value
16398.0,1705.8,High Value
16399.0,630.22,Medium Value
16400.0,3059.85,High Value
16401.0,6849.15,High Value
16402.0,293.45,Low Value
16403.0,177.5,Low Value
16404.0,443.05,Low Value
16405.0,167.25,Low Value
16406.0,528.36,Medium Value
16407.0,2761.65,High Value
16408.0,231.93,Low Value
16409.0,5652.74,High Value
16410.0,130.32,Low Value
16411.0,756.39,Medium Value
16412.0,593.19,Medium Value
16413.0,522.03,Medium Value
16414.0,551.21,Medium Value
16415.0,696.76,Medium Value
16416.0,2957.88,High Value
16417.0,35.7,Low Value
16418.0,1028.74,High Value
16419.0,1463.7,High Value
16420.0,75.0,Low Value
16421.0,526.27,Medium Value
16422.0,61920.87,High Value
16423.0,346.12,Low Value
16424.0,443.06,Low Value
16425.0,302.7,Low Value
16426.0,1863.76,High Value
16427.0,241.06,Low Value
16428.0,638.49,Medium Value
16429.0,284.55,Low Value
16430.0,1117.94,High Value
16431.0,623.28,Medium Value
16432.0,287.4,Low Value
16433.0,384.52,Low Value
16434.0,2673.69,High Value
16435.0,1003.0699999999999,High Value
16436.0,319.14,Low Value
16437.0,301.25,Low Value
16438.0,798.35,Medium Value
16439.0,310.70000000000005,Low Value
16440.0,3856.9700000000003,High Value
16441.0,1019.13,High Value
16442.0,891.98,Medium Value
16443.0,162.24,Low Value
16444.0,3625.88,High Value
16445.0,583.16,Medium Value
16446.0,168472.5,High Value
16447.0,727.1,Medium Value
16448.0,361.12,Low Value
16449.0,707.69,Medium Value
16450.0,1505.73,High Value
16451.0,1013.15,High Value
16452.0,332.17,Low Value
16453.0,251.71,Low Value
16454.0,30.950000000000003,Low Value
16455.0,3995.57,High Value
16456.0,6000.94,High Value
16457.0,208.36,Low Value
16458.0,5690.89,High Value
16459.0,71.78999999999999,Low Value
16460.0,811.23,Medium Value
16461.0,1545.83,High Value
16462.0,136.0,Low Value
16463.0,1422.4,High Value
16464.0,1298.66,High Value
16465.0,746.24,Medium Value
16466.0,3767.09,High Value
16467.0,2869.16,High Value
16468.0,787.52,Medium Value
16469.0,803.9,Medium Value
16470.0,2416.85,High Value
16471.0,1189.98,High Value
16472.0,789.6,Medium Value
16473.0,470.83,Low Value
16474.0,1810.65,High Value
16475.0,544.3,Medium Value
16476.0,350.35,Low Value
16477.0,4094.37,High Value
16478.0,331.0,Low Value
16479.0,300.83,Low Value
16480.0,769.29,Medium Value
16481.0,453.38,Low Value
16482.0,220.62,Low Value
16483.0,139.35,Low Value
16484.0,404.3,Low Value
16485.0,2287.19,High Value
16486.0,134.36,Low Value
16487.0,209.4,Low Value
16488.0,498.8,Low Value
16489.0,303.7,Low Value
16490.0,205.41000000000003,Low Value
16491.0,1533.16,High Value
16492.0,385.56,Low Value
16493.0,2132.09,High Value
16494.0,826.53,Medium Value
16495.0,648.26,Medium Value
16496.0,2330.77,High Value
16497.0,6695.28,High Value
16498.0,100.97,Low Value
16499.0,2578.34,High Value
16500.0,843.9100000000001,Medium Value
16501.0,1191.23,High Value
16502.0,258.55,Low Value
16503.0,3614.34,High Value
16504.0,465.88,Low Value
16505.0,777.6,Medium Value
16506.0,90.30000000000001,Low Value
16507.0,142.71,Low Value
16508.0,240.95,Low Value
16509.0,363.7,Low Value
16510.0,1777.5,High Value
16511.0,1760.49,High Value
16513.0,874.59,Medium Value
16515.0,3179.06,High Value
16516.0,101.69999999999999,Low Value
16517.0,162.7,Low Value
16518.0,959.37,Medium Value
16519.0,439.06,Low Value
16520.0,2148.38,High Value
16521.0,1140.11,High Value
16522.0,433.36,Low Value
16523.0,11916.33,High Value
16524.0,306.19,Low Value
16525.0,24151.3,High Value
16526.0,717.21,Medium Value
16527.0,1232.94,High Value
16528.0,244.41,Low Value
16529.0,1986.8,High Value
16530.0,48.349999999999994,Low Value
16531.0,2298.33,High Value
16532.0,8756.64,High Value
16533.0,1082.81,High Value
16534.0,635.9,Medium Value
16535.0,972.04,Medium Value
16536.0,548.12,Medium Value
16537.0,23.35,Low Value
16538.0,395.07,Low Value
16539.0,3289.66,High Value
16540.0,205.75,Low Value
16541.0,424.03,Low Value
16542.0,257.32,Low Value
16543.0,292.21,Low Value
16544.0,376.70000000000005,Low Value
16545.0,689.82,Medium Value
16546.0,5307.07,High Value
16547.0,104.25999999999999,Low Value
16548.0,30.15,Low Value
16549.0,12781.8,High Value
16550.0,8813.58,High Value
16551.0,2237.12,High Value
16552.0,379.73,Low Value
16553.0,16584.01,High Value
16554.0,2841.72,High Value
16555.0,1915.68,High Value
16556.0,8012.58,High Value
16557.0,281.85,Low Value
16558.0,13304.11,High Value
16559.0,175.0,Low Value
16560.0,3048.38,High Value
16561.0,511.12,Medium Value
16562.0,223.85999999999999,Low Value
16563.0,4412.56,High Value
16564.0,87.8,Low Value
16565.0,773.05,Medium Value
16566.0,614.66,Medium Value
16567.0,865.6,Medium Value
16568.0,1020.9000000000001,High Value
16569.0,1455.23,High Value
16570.0,7434.31,High Value
16571.0,4248.74,High Value
16572.0,1009.6,High Value
16573.0,663.61,Medium Value
16574.0,1301.78,High Value
16576.0,540.87,Medium Value
16577.0,380.0,Low Value
16578.0,156.6,Low Value
16579.0,295.05,Low Value
16581.0,105.84,Low Value
16582.0,313.62,Low Value
16583.0,297.95,Low Value
16584.0,3156.17,High Value
16585.0,341.59,Low Value
16586.0,1462.78,High Value
16587.0,225.15,Low Value
16588.0,1361.28,High Value
16589.0,612.36,Medium Value
16590.0,605.9,Medium Value
16591.0,213.5,Low Value
16592.0,7807.91,High Value
16593.0,1071.1399999999999,High Value
16594.0,181.09,Low Value
16595.0,1757.75,High Value
16596.0,458.98,Low Value
16597.0,90.04,Low Value
16598.0,145.04999999999998,Low Value
16599.0,172.8,Low Value
16600.0,2153.41,High Value
16601.0,677.0,Medium Value
16602.0,763.33,Medium Value
16603.0,482.47,Low Value
16604.0,432.45,Low Value
16605.0,60.48,Low Value
16606.0,357.66,Low Value
16607.0,5706.87,High Value
16608.0,1286.6200000000001,High Value
16609.0,5493.46,High Value
16610.0,75.66,Low Value
16611.0,1785.13,High Value
16612.0,3245.43,High Value
16613.0,618.59,Medium Value
16614.0,1179.79,High Value
16615.0,291.5,Low Value
16616.0,500.42,Medium Value
16617.0,151.85,Low Value
16618.0,2647.59,High Value
16619.0,1938.33,High Value
16620.0,1758.93,High Value
16621.0,813.48,Medium Value
16622.0,225.4,Low Value
16623.0,1015.24,High Value
16624.0,810.5699999999999,Medium Value
16625.0,1654.03,High Value
16626.0,4413.1,High Value
16627.0,322.8,Low Value
16628.0,2318.1,High Value
16629.0,408.63,Low Value
16630.0,106.80000000000001,Low Value
16631.0,1892.52,High Value
16632.0,406.4,Low Value
16633.0,2883.1,High Value
16634.0,1649.81,High Value
16635.0,473.0,Low Value
16636.0,3802.04,High Value
16637.0,1154.47,High Value
16638.0,2380.13,High Value
16639.0,1747.98,High Value
16640.0,179.4,Low Value
16641.0,554.5,Medium Value
16642.0,1077.45,High Value
16643.0,923.11,Medium Value
16644.0,833.78,Medium Value
16645.0,160.39,Low Value
16646.0,678.8,Medium Value
16647.0,541.9,Medium Value
16648.0,672.8,Medium Value
16649.0,306.58000000000004,Low Value
16650.0,1916.11,High Value
16651.0,136.2,Low Value
16652.0,17550.39,High Value
16653.0,1212.66,High Value
16654.0,1484.07,High Value
16655.0,6423.26,High Value
16656.0,16833.170000000002,High Value
16657.0,874.43,Medium Value
16658.0,690.83,Medium Value
16659.0,39.12,Low Value
16660.0,1879.55,High Value
16661.0,932.76,Medium Value
16662.0,151.05,Low Value
16663.0,165.0,Low Value
16664.0,109.2,Low Value
16665.0,135.39999999999998,Low Value
16666.0,217.71,Low Value
16667.0,567.1800000000001,Medium Value
16668.0,862.42,Medium Value
16669.0,1348.88,High Value
16670.0,8030.150000000001,High Value
16671.0,1692.27,High Value
16672.0,8134.9400000000005,High Value
16673.0,171.13,Low Value
16674.0,304.24,Low Value
16675.0,608.86,Medium Value
16676.0,2361.9,High Value
16677.0,880.62,Medium Value
16678.0,3109.99,High Value
16679.0,663.31,Medium Value
16680.0,821.45,Medium Value
16681.0,1921.84,High Value
16682.0,1028.0,High Value
16683.0,320.25,Low Value
16684.0,147142.77,High Value
16685.0,324.24,Low Value
16686.0,4881.07,High Value
16687.0,157.63,Low Value
16688.0,1260.86,High Value
16689.0,422.59999999999997,Low Value
16690.0,353.03,Low Value
16691.0,178.83,Low Value
16692.0,1914.6999999999998,High Value
16693.0,1179.48,High Value
16694.0,98.30000000000001,Low Value
16695.0,191.9,Low Value
16696.0,657.9000000000001,Medium Value
16697.0,112.75,Low Value
16698.0,1998.0,High Value
16699.0,994.6,Medium Value
16700.0,8830.77,High Value
16701.0,9916.73,High Value
16702.0,1110.83,High Value
16704.0,664.16,Medium Value
16705.0,43515.051,High Value
16706.0,531.35,Medium Value
16707.0,533.41,Medium Value
16708.0,656.63,Medium Value
16709.0,9056.01,High Value
16710.0,5921.35,High Value
16711.0,2868.48,High Value
16712.0,4232.87,High Value
16713.0,14115.56,High Value
16714.0,1497.33,High Value
16715.0,625.52,Medium Value
16716.0,2149.6800000000003,High Value
16717.0,6663.68,High Value
16718.0,3006.08,High Value
16719.0,3513.62,High Value
16720.0,758.74,Medium Value
16721.0,292.47,Low Value
16722.0,8189.56,High Value
16723.0,1231.36,High Value
16724.0,147.35,Low Value
16725.0,1688.26,High Value
16726.0,2063.88,High Value
16727.0,1377.77,High Value
16728.0,1048.28,High Value
16729.0,7205.33,High Value
16730.0,743.11,Medium Value
16731.0,170.3,Low Value
16732.0,4387.64,High Value
16733.0,259.68,Low Value
16734.0,646.76,Medium Value
16735.0,6217.41,High Value
16736.0,2956.56,High Value
16737.0,835.1999999999999,Medium Value
16738.0,3.75,Low Value
16739.0,786.43,Medium Value
16740.0,226.91,Low Value
16741.0,173.06,Low Value
16742.0,2799.87,High Value
16743.0,4212.15,High Value
16744.0,1291.91,High Value
16745.0,7180.7,High Value
16746.0,18046.75,High Value
16747.0,836.06,Medium Value
16748.0,3637.33,High Value
16749.0,4157.88,High Value
16750.0,623.93,Medium Value
16751.0,1764.72,High Value
16752.0,207.5,Low Value
16753.0,223.92000000000002,Low Value
16754.0,65500.07,High Value
16755.0,2864.68,High Value
16756.0,1312.3700000000001,High Value
16757.0,270.48,Low Value
16758.0,369.34000000000003,Low Value
16759.0,789.79,Medium Value
16760.0,228.0,Low Value
16761.0,316.62,Low Value
16762.0,1207.24,High Value
16763.0,964.6999999999999,Medium Value
16764.0,2790.9500000000003,High Value
16765.0,454.75,Low Value
16766.0,1145.6,High Value
16767.0,8056.76,High Value
16768.0,1698.57,High Value
16769.0,1117.05,High Value
16770.0,1778.93,High Value
16771.0,3949.6,High Value
16772.0,3698.0499999999997,High Value
16773.0,421.24,Low Value
16774.0,1567.48,High Value
16775.0,2820.84,High Value
16776.0,592.51,Medium Value
16777.0,1292.18,High Value
16778.0,245.94,Low Value
16779.0,32809.03,High Value
16780.0,596.4,Medium Value
16781.0,623.0,Medium Value
16782.0,9636.12,High Value
16783.0,391.95,Low Value
16784.0,892.33,Medium Value
16785.0,533.78,Medium Value
16786.0,51.839999999999996,Low Value
16787.0,1017.53,High Value
16788.0,1928.93,High Value
16789.0,80.8,Low Value
16790.0,1545.6200000000001,High Value
16791.0,3957.63,High Value
16792.0,623.46,Medium Value
16793.0,243.84,Low Value
16794.0,2052.7,High Value
16795.0,2062.41,High Value
16796.0,305.62,Low Value
16797.0,1802.02,High Value
16798.0,841.16,Medium Value
16799.0,452.78000000000003,Low Value
16800.0,1162.65,High Value
16801.0,1594.23,High Value
16802.0,582.61,Medium Value
16803.0,332.3,Low Value
16804.0,536.99,Medium Value
16805.0,1091.34,High Value
16806.0,762.16,Medium Value
16807.0,2123.88,High Value
16808.0,288.42,Low Value
16809.0,1727.43,High Value
16810.0,842.0400000000001,Medium Value
16811.0,547.07,Medium Value
16812.0,2392.0,High Value
16813.0,1652.18,High Value
16814.0,11924.85,High Value
16815.0,406.02,Low Value
16816.0,417.06,Low Value
16817.0,2560.7,High Value
16818.0,3349.57,High Value
16819.0,182.59,Low Value
16820.0,497.61,Low Value
16821.0,113.35,Low Value
16822.0,181.39,Low Value
16823.0,2243.09,High Value
16824.0,686.24,Medium Value
16825.0,1826.89,High Value
16826.0,341.7,Low Value
16827.0,392.13,Low Value
16828.0,128.5,Low Value
16829.0,513.32,Medium Value
16830.0,1207.5,High Value
16831.0,91.8,Low Value
16832.0,417.61,Low Value
16833.0,2409.04,High Value
16834.0,898.96,Medium Value
16835.0,1456.66,High Value
16836.0,782.37,Medium Value
16837.0,3170.98,High Value
16838.0,1159.61,High Value
16839.0,21758.25,High Value
16840.0,139.85,Low Value
16841.0,4006.06,High Value
16842.0,1264.19,High Value
16843.0,19571.43,High Value
16844.0,614.34,Medium Value
16845.0,253.88,Low Value
16846.0,842.41,Medium Value
16847.0,614.89,Medium Value
16848.0,1411.62,High Value
16849.0,124.57,Low Value
16850.0,332.41,Low Value
16851.0,342.45,Low Value
16852.0,144.91000000000003,Low Value
16854.0,1408.96,High Value
16855.0,328.4,Low Value
16856.0,358.49,Low Value
16857.0,352.8,Low Value
16858.0,4292.59,High Value
16859.0,1932.41,High Value
16860.0,1610.62,High Value
16861.0,946.59,Medium Value
16862.0,662.33,Medium Value
16863.0,834.27,Medium Value
16864.0,409.25,Low Value
16865.0,130.95,Low Value
16866.0,207.73999999999998,Low Value
16867.0,76.74000000000001,Low Value
16868.0,384.56,Low Value
16869.0,817.12,Medium Value
16870.0,450.15999999999997,Low Value
16871.0,2812.34,High Value
16872.0,1213.13,High Value
16873.0,14617.39,High Value
16874.0,209.89000000000001,Low Value
16875.0,4234.53,High Value
16876.0,136.01,Low Value
16877.0,846.62,Medium Value
16878.0,13.3,Low Value
16880.0,1813.21,High Value
16881.0,432.0,Low Value
16882.0,705.12,Medium Value
16883.0,2246.06,High Value
16884.0,1070.97,High Value
16885.0,684.6,Medium Value
16886.0,134.0,Low Value
16887.0,658.17,Medium Value
16888.0,434.2,Low Value
16889.0,2526.65,High Value
16890.0,285.41,Low Value
16891.0,1727.94,High Value
16892.0,754.75,Medium Value
16893.0,249.89000000000001,Low Value
16894.0,1306.96,High Value
16895.0,1102.9,High Value
16896.0,103.95,Low Value
16897.0,289.78,Low Value
16898.0,885.21,Medium Value
16899.0,1695.77,High Value
16900.0,887.11,Medium Value
16901.0,204.26,Low Value
16902.0,1706.88,High Value
16903.0,1041.75,High Value
16904.0,4675.36,High Value
16905.0,4706.77,High Value
16906.0,1410.92,High Value
16907.0,1470.89,High Value
16908.0,252.59,Low Value
16909.0,379.14,Low Value
16910.0,1508.96,High Value
16911.0,255.25,Low Value
16912.0,4460.51,High Value
16913.0,423.90999999999997,Low Value
16914.0,183.76,Low Value
16915.0,1543.18,High Value
16916.0,902.02,Medium Value
16917.0,1851.88,High Value
16918.0,3206.54,High Value
16919.0,4909.66,High Value
16920.0,355.45,Low Value
16921.0,409.21,Low Value
16922.0,611.08,Medium Value
16923.0,13157.130000000001,High Value
16924.0,829.89,Medium Value
16925.0,125.65,Low Value
16926.0,1169.6100000000001,High Value
16927.0,543.05,Medium Value
16928.0,3897.5299999999997,High Value
16929.0,1295.39,High Value
16930.0,378.89,Low Value
16931.0,5032.22,High Value
16932.0,412.55,Low Value
16933.0,3099.3,High Value
16934.0,2083.14,High Value
16935.0,530.86,Medium Value
16936.0,548.29,Medium Value
16937.0,196.25,Low Value
16938.0,6995.360000000001,High Value
16939.0,433.85,Low Value
16940.0,6427.66,High Value
16941.0,33.0,Low Value
16942.0,1904.99,High Value
16943.0,1299.49,High Value
16944.0,101.36,Low Value
16945.0,8548.16,High Value
16946.0,1222.04,High Value
16947.0,955.21,Medium Value
16948.0,868.77,Medium Value
16949.0,1286.27,High Value
16950.0,3541.77,High Value
16951.0,1277.75,High Value
16952.0,795.83,Medium Value
16953.0,20.8,Low Value
16954.0,6081.88,High Value
16955.0,1120.31,High Value
16956.0,308.74,Low Value
16957.0,416.64,Low Value
16958.0,778.49,Medium Value
16959.0,117.35000000000001,Low Value
16960.0,1990.88,High Value
16961.0,794.56,Medium Value
16962.0,251.04,Low Value
16963.0,110.55000000000001,Low Value
16964.0,207.85,Low Value
16965.0,201.19,Low Value
16966.0,2154.97,High Value
16967.0,319.02,Low Value
16968.0,439.43,Low Value
16969.0,650.41,Medium Value
16970.0,71.4,Low Value
16971.0,357.21,Low Value
16972.0,749.0,Medium Value
16973.0,127.0,Low Value
16974.0,365.5,Low Value
16975.0,926.12,Medium Value
16976.0,251.51999999999998,Low Value
16977.0,496.0,Low Value
16978.0,768.88,Medium Value
16979.0,2859.74,High Value
16980.0,1422.8300000000002,High Value
16982.0,384.06,Low Value
16983.0,3490.5299999999997,High Value
16984.0,10350.53,High Value
16985.0,10923.16,High Value
16986.0,4888.75,High Value
16987.0,2521.4,High Value
16988.0,382.67,Low Value
16989.0,1133.25,High Value
16990.0,344.0,Low Value
16991.0,1041.21,High Value
16992.0,5476.5,High Value
16993.0,1950.9499999999998,High Value
16996.0,2123.61,High Value
16997.0,702.0,Medium Value
16998.0,402.0,Low Value
16999.0,484.82,Low Value
17000.0,406.3,Low Value
17001.0,6640.8,High Value
17002.0,2571.55,High Value
17003.0,828.21,Medium Value
17004.0,2324.36,High Value
17005.0,622.36,Medium Value
17006.0,1635.27,High Value
17007.0,1120.1,High Value
17008.0,81.36,Low Value
17009.0,242.06,Low Value
17010.0,195.36,Low Value
17011.0,671.7,Medium Value
17012.0,360.61,Low Value
17014.0,583.4300000000001,Medium Value
17015.0,1838.6100000000001,High Value
17016.0,552.4,Medium Value
17017.0,12576.99,High Value
17018.0,2287.7,High Value
17019.0,3602.29,High Value
17020.0,935.62,Medium Value
17021.0,1182.22,High Value
17022.0,260.0,Low Value
17023.0,800.18,Medium Value
17024.0,95.85,Low Value
17025.0,1349.67,High Value
17026.0,175.82999999999998,Low Value
17027.0,1310.63,High Value
17028.0,1593.83,High Value
17029.0,2137.3,High Value
17030.0,146.87,Low Value
17031.0,2773.85,High Value
17032.0,2984.32,High Value
17033.0,1332.79,High Value
17034.0,1276.42,High Value
17035.0,613.59,Medium Value
17036.0,176.9,Low Value
17037.0,1267.32,High Value
17038.0,743.17,Medium Value
17039.0,1954.99,High Value
17040.0,463.25,Low Value
17041.0,1655.2,High Value
17042.0,1036.58,High Value
17043.0,2593.65,High Value
17044.0,11962.3,High Value
17045.0,827.6800000000001,Medium Value
17046.0,1906.07,High Value
17047.0,2289.23,High Value
17048.0,2071.68,High Value
17049.0,9942.53,High Value
17050.0,4648.59,High Value
17051.0,706.49,Medium Value
17052.0,399.09,Low Value
17053.0,498.48,Low Value
17054.0,1356.33,High Value
17055.0,232.85,Low Value
17056.0,128.60000000000002,Low Value
17057.0,294.74,Low Value
17058.0,1179.89,High Value
17059.0,4864.57,High Value
17060.0,234.24,Low Value
17061.0,5232.2300000000005,High Value
17062.0,889.75,Medium Value
17063.0,3638.53,High Value
17064.0,855.45,Medium Value
17065.0,194.7,Low Value
17066.0,228.34,Low Value
17067.0,454.54,Low Value
17068.0,8987.68,High Value
17069.0,5517.2300000000005,High Value
17070.0,437.42,Low Value
17071.0,3793.71,High Value
17072.0,273.35,Low Value
17073.0,1446.09,High Value
17074.0,203.05,Low Value
17075.0,2236.63,High Value
17076.0,1242.75,High Value
17077.0,306.0,Low Value
17078.0,378.2,Low Value
17079.0,118.80000000000001,Low Value
17080.0,957.53,Medium Value
17081.0,949.39,Medium Value
17082.0,4732.03,High Value
17083.0,4049.79,High Value
17084.0,5001.21,High Value
17085.0,7847.67,High Value
17086.0,2050.08,High Value
17087.0,221.53,Low Value
17088.0,1991.01,High Value
17089.0,128.45,Low Value
17090.0,3080.1800000000003,High Value
17091.0,7495.75,High Value
17092.0,5511.41,High Value
17093.0,235.88,Low Value
17094.0,402.20000000000005,Low Value
17095.0,2572.25,High Value
17096.0,3697.93,High Value
17097.0,1143.36,High Value
17098.0,591.0699999999999,Medium Value
17099.0,582.17,Medium Value
17100.0,971.74,Medium Value
17101.0,2507.05,High Value
17102.0,25.5,Low Value
17103.0,424.3,Low Value
17104.0,474.03,Low Value
17105.0,665.78,Medium Value
17106.0,481.58,Low Value
17107.0,16052.72,High Value
17108.0,174.95,Low Value
17109.0,1291.71,High Value
17110.0,499.9,Low Value
17111.0,459.58,Low Value
17112.0,197.57,Low Value
17113.0,2305.59,High Value
17114.0,801.12,Medium Value
17115.0,2761.4900000000002,High Value
17116.0,389.78,Low Value
17117.0,116.19999999999999,Low Value
17118.0,157.02,Low Value
17119.0,606.91,Medium Value
17120.0,307.46,Low Value
17121.0,314.74,Low Value
17122.0,570.5,Medium Value
17123.0,977.17,Medium Value
17124.0,294.24,Low Value
17125.0,230.5,Low Value
17126.0,2016.43,High Value
17127.0,1155.0300000000002,High Value
17128.0,157.09,Low Value
17129.0,31.85,Low Value
17131.0,2463.17,High Value
17132.0,1220.9099999999999,High Value
17133.0,14622.33,High Value
17134.0,625.3,Medium Value
17135.0,1722.18,High Value
17136.0,231.68,Low Value
17137.0,1099.81,High Value
17138.0,4417.27,High Value
17139.0,19566.76,High Value
17140.0,454.12,Low Value
17141.0,727.58,Medium Value
17142.0,1275.25,High Value
17143.0,880.97,Medium Value
17144.0,984.57,Medium Value
17145.0,3120.91,High Value
17146.0,5852.64,High Value
17147.0,3199.95,High Value
17148.0,124.88,Low Value
17149.0,143.10000000000002,Low Value
17150.0,1357.95,High Value
17151.0,231.90000000000003,Low Value
17152.0,2016.5,High Value
17153.0,213.78,Low Value
17154.0,329.34,Low Value
17155.0,892.46,Medium Value
17156.0,591.87,Medium Value
17157.0,5151.9,High Value
17158.0,1980.0,High Value
17159.0,2099.59,High Value
17160.0,10209.16,High Value
17161.0,856.01,Medium Value
17162.0,1715.46,High Value
17163.0,699.78,Medium Value
17164.0,2467.35,High Value
17165.0,1794.32,High Value
17166.0,206.34,Low Value
17167.0,867.11,Medium Value
17168.0,400.2,Low Value
17169.0,1156.73,High Value
17170.0,178.68,Low Value
17171.0,384.59,Low Value
17172.0,956.5699999999999,Medium Value
17173.0,3766.6,High Value
17174.0,59.9,Low Value
17175.0,1443.69,High Value
17176.0,902.3199999999999,Medium Value
17177.0,119.5,Low Value
17178.0,432.96,Low Value
17179.0,1507.26,High Value
